,MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,Total_Drought_Area,D1_or_More
44,2002-06-30,MS,38.807500000000005,47.1525,13.4625,0.5775,0.0,0.0,61.192499999999995,14.040000000000001
45,2002-06-30,NC,0.005,7.93,25.6,29.69,28.01,8.765,99.995,92.065
46,2002-06-30,SC,0.0,0.165,12.774999999999999,42.2825,44.775,0.0,99.9975,99.83250000000001
47,2002-06-30,VA,8.309999999999999,20.7925,23.842499999999998,23.137500000000003,22.27,1.645,91.6875,70.89500000000001
48,2002-07-31,AL,18.846,28.026,35.61,17.518,0.0,0.0,81.154,53.128
49,2002-07-31,FL,77.77,9.675999999999998,10.004,2.548,0.0,0.0,22.228,12.552000000000001
50,2002-07-31,GA,0.692,6.948,23.872,35.7,32.788,0.0,99.30800000000002,92.35999999999999
51,2002-07-31,LA,4.692,33.462,49.118,12.726000000000003,0.0,0.0,95.306,61.84400000000001
52,2002-07-31,MS,31.922000000000004,55.53399999999999,12.112,0.43200000000000005,0.0,0.0,68.078,12.544
53,2002-07-31,NC,0.0,0.164,21.148000000000003,27.02,29.572000000000003,22.094,99.998,99.834
54,2002-07-31,SC,0.0,0.0,4.052,28.910000000000004,61.44200000000001,5.5920000000000005,99.99600000000001,99.99600000000001
55,2002-07-31,VA,1.6640000000000001,20.714,22.485999999999997,20.074,29.292,5.774,98.34,77.626
56,2002-08-31,AL,40.6025,33.8825,16.145,9.370000000000001,0.0,0.0,59.3975,25.515
57,2002-08-31,FL,99.3425,0.6574999999999999,0.0,0.0,0.0,0.0,0.6574999999999999,0.0
58,2002-08-31,GA,4.29,12.100000000000001,19.7625,31.302500000000002,22.4425,10.1,95.70750000000001,83.6075
59,2002-08-31,LA,64.315,30.799999999999997,4.885,0.0,0.0,0.0,35.684999999999995,4.885
60,2002-08-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2002-08-31,NC,0.0,2.7675,17.275,25.534999999999997,23.665,30.759999999999998,100.0025,97.235
62,2002-08-31,SC,0.0,0.0,0.0,5.7675,52.125,42.1075,100.0,100.0
63,2002-08-31,VA,1.6099999999999999,10.28,19.552500000000002,17.6225,26.847499999999997,24.0925,98.395,88.11500000000001
64,2002-09-30,AL,14.1,43.97,29.0275,12.64,0.2575,0.0,85.89499999999998,41.925
65,2002-09-30,FL,98.02000000000001,1.98,0.0,0.0,0.0,0.0,1.98,0.0
66,2002-09-30,GA,12.4775,10.185,14.872499999999999,29.137499999999996,25.6775,7.645,87.51750000000001,77.33250000000001
67,2002-09-30,LA,73.785,26.215,0.0,0.0,0.0,0.0,26.215,0.0
68,2002-09-30,MS,75.3675,23.86,0.7725,0.0,0.0,0.0,24.6325,0.7725
69,2002-09-30,NC,4.0024999999999995,12.78,26.11,20.365000000000002,24.68,12.065,96.0,83.22
70,2002-09-30,SC,1.65,25.177500000000002,18.990000000000002,21.8675,17.785,14.5275,98.3475,73.16999999999999
71,2002-09-30,VA,0.0,0.2225,7.055,39.945,46.36750000000001,6.4075,99.9975,99.775
72,2002-10-31,AL,90.506,7.486,2.008,0.0,0.0,0.0,9.494,2.008
73,2002-10-31,FL,95.73,4.2700000000000005,0.0,0.0,0.0,0.0,4.2700000000000005,0.0
74,2002-10-31,GA,9.844,22.368000000000002,33.489999999999995,34.29600000000001,0.0,0.0,90.154,67.78599999999999
75,2002-10-31,LA,97.00399999999999,2.996,0.0,0.0,0.0,0.0,2.996,0.0
76,2002-10-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2002-10-31,NC,12.17,20.612,17.606,23.086000000000002,18.509999999999998,8.02,87.834,67.22200000000001
78,2002-10-31,SC,10.738,20.863999999999997,19.726000000000003,41.604,7.072,0.0,89.26599999999999,68.402
79,2002-10-31,VA,0.018,10.428,23.644000000000002,41.534000000000006,18.464000000000002,5.914,99.98400000000001,89.55600000000001
80,2002-11-30,AL,99.935,0.065,0.0,0.0,0.0,0.0,0.065,0.0
81,2002-11-30,FL,95.6525,4.3475,0.0,0.0,0.0,0.0,4.3475,0.0
82,2002-11-30,GA,20.1075,36.1025,39.31,4.4825,0.0,0.0,79.895,43.792500000000004
83,2002-11-30,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2002-11-30,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2002-11-30,NC,45.959999999999994,29.91,15.9775,8.1475,0.0,0.0,54.035,24.125
86,2002-11-30,SC,25.9425,33.715,27.86,12.482499999999998,0.0,0.0,74.0575,40.3425
87,2002-11-30,VA,29.425,48.8675,18.8275,2.88,0.0,0.0,70.575,21.707499999999996
88,2002-12-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2002-12-31,FL,99.90800000000002,0.092,0.0,0.0,0.0,0.0,0.092,0.0
90,2002-12-31,GA,38.022000000000006,46.072,15.906,0.0,0.0,0.0,61.977999999999994,15.906
91,2002-12-31,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2002-12-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2002-12-31,NC,65.194,31.317999999999994,3.4879999999999995,0.0,0.0,0.0,34.806,3.4879999999999995
94,2002-12-31,SC,35.346000000000004,48.72,15.933999999999997,0.0,0.0,0.0,64.654,15.933999999999997
95,2002-12-31,VA,55.35,44.354,0.296,0.0,0.0,0.0,44.65,0.296
96,2003-01-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2003-01-31,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2003-01-31,GA,60.5025,39.49,0.005,0.0,0.0,0.0,39.495,0.005
99,2003-01-31,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2003-01-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2003-01-31,NC,79.77250000000001,20.2275,0.0,0.0,0.0,0.0,20.2275,0.0
102,2003-01-31,SC,46.52,48.5425,4.9375,0.0,0.0,0.0,53.48,4.9375
103,2003-01-31,VA,99.97500000000001,0.025,0.0,0.0,0.0,0.0,0.025,0.0
104,2003-02-28,AL,98.7,1.3,0.0,0.0,0.0,0.0,1.3,0.0
105,2003-02-28,FL,99.6825,0.3175,0.0,0.0,0.0,0.0,0.3175,0.0
106,2003-02-28,GA,40.6,59.12,0.28,0.0,0.0,0.0,59.400000000000006,0.28
107,2003-02-28,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2003-02-28,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2003-02-28,NC,69.3,30.700000000000003,0.0,0.0,0.0,0.0,30.700000000000003,0.0
110,2003-02-28,SC,18.295,71.355,10.3525,0.0,0.0,0.0,81.70750000000001,10.3525
111,2003-02-28,VA,99.985,0.015,0.0,0.0,0.0,0.0,0.015,0.0
112,2003-03-31,AL,99.995,0.005,0.0,0.0,0.0,0.0,0.005,0.0
113,2003-03-31,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2003-03-31,GA,75.1075,24.8925,0.0,0.0,0.0,0.0,24.8925,0.0
115,2003-03-31,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2003-03-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2003-03-31,NC,81.0725,18.9275,0.0,0.0,0.0,0.0,18.9275,0.0
118,2003-03-31,SC,52.1725,47.8275,0.0,0.0,0.0,0.0,47.8275,0.0
119,2003-03-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2003-04-30,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2003-04-30,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2003-04-30,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2003-04-30,LA,90.4,9.6,0.0,0.0,0.0,0.0,9.6,0.0
124,2003-04-30,MS,97.826,2.174,0.0,0.0,0.0,0.0,2.174,0.0
125,2003-04-30,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2003-04-30,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2003-04-30,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2003-05-31,AL,96.1175,3.8825000000000003,0.0,0.0,0.0,0.0,3.8825000000000003,0.0
129,2003-05-31,FL,81.5725,18.4275,0.0,0.0,0.0,0.0,18.4275,0.0
130,2003-05-31,GA,99.3225,0.6775,0.0,0.0,0.0,0.0,0.6775,0.0
131,2003-05-31,LA,14.877500000000001,49.4075,35.712500000000006,0.0,0.0,0.0,85.12,35.712500000000006
132,2003-05-31,MS,74.365,25.064999999999998,0.5725,0.0,0.0,0.0,25.6375,0.5725
133,2003-05-31,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2003-05-31,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2003-05-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2003-06-30,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2003-06-30,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2003-06-30,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2003-06-30,LA,29.755,32.615,24.965,12.6625,0.0,0.0,70.24249999999999,37.6275
140,2003-06-30,MS,87.66,11.592500000000001,0.75,0.0,0.0,0.0,12.342500000000001,0.75
141,2003-06-30,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2003-06-30,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2003-06-30,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2003-07-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2003-07-31,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2003-07-31,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2003-07-31,LA,99.454,0.546,0.0,0.0,0.0,0.0,0.546,0.0
148,2003-07-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2003-07-31,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2003-07-31,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2003-07-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2003-08-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2003-08-31,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2003-08-31,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2003-08-31,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2003-08-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2003-08-31,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2003-08-31,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2003-08-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2003-09-30,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2003-09-30,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2003-09-30,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2003-09-30,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2003-09-30,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2003-09-30,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2003-09-30,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2003-09-30,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2003-10-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2003-10-31,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2003-10-31,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2003-10-31,LA,72.955,27.045,0.0,0.0,0.0,0.0,27.045,0.0
172,2003-10-31,MS,97.6375,2.3625,0.0,0.0,0.0,0.0,2.3625,0.0
173,2003-10-31,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2003-10-31,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2003-10-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2003-11-30,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2003-11-30,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2003-11-30,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2003-11-30,LA,46.315,53.3475,0.3375,0.0,0.0,0.0,53.685,0.3375
180,2003-11-30,MS,81.995,18.005,0.0,0.0,0.0,0.0,18.005,0.0
181,2003-11-30,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2003-11-30,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2003-11-30,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2003-12-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2003-12-31,FL,89.438,10.562000000000001,0.0,0.0,0.0,0.0,10.562000000000001,0.0
186,2003-12-31,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2003-12-31,LA,97.622,2.33,0.048,0.0,0.0,0.0,2.378,0.048
188,2003-12-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2003-12-31,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2003-12-31,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2003-12-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2004-01-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2004-01-31,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2004-01-31,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2004-01-31,LA,85.35000000000001,13.3275,1.3225,0.0,0.0,0.0,14.650000000000002,1.3225
196,2004-01-31,MS,99.9975,0.0025,0.0,0.0,0.0,0.0,0.0025,0.0
197,2004-01-31,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2004-01-31,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2004-01-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2004-02-29,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2004-02-29,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2004-02-29,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2004-02-29,LA,96.1875,3.7824999999999998,0.03,0.0,0.0,0.0,3.8125,0.03
204,2004-02-29,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2004-02-29,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2004-02-29,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2004-02-29,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2004-03-31,AL,84.24600000000001,15.754000000000001,0.0,0.0,0.0,0.0,15.754000000000001,0.0
209,2004-03-31,FL,93.52000000000001,6.4799999999999995,0.0,0.0,0.0,0.0,6.4799999999999995,0.0
210,2004-03-31,GA,63.734,36.266,0.0,0.0,0.0,0.0,36.266,0.0
211,2004-03-31,LA,96.768,3.232,0.0,0.0,0.0,0.0,3.232,0.0
212,2004-03-31,MS,98.178,1.8219999999999998,0.0,0.0,0.0,0.0,1.8219999999999998,0.0
213,2004-03-31,NC,93.25800000000001,6.742,0.0,0.0,0.0,0.0,6.742,0.0
214,2004-03-31,SC,63.814,36.186,0.0,0.0,0.0,0.0,36.186,0.0
215,2004-03-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2004-04-30,AL,46.3525,47.099999999999994,6.547499999999999,0.0,0.0,0.0,53.6475,6.547499999999999
217,2004-04-30,FL,66.0475,31.595,2.355,0.0,0.0,0.0,33.95,2.355
218,2004-04-30,GA,8.06,71.865,20.0775,0.0,0.0,0.0,91.9425,20.0775
219,2004-04-30,LA,80.39250000000001,19.6075,0.0,0.0,0.0,0.0,19.6075,0.0
220,2004-04-30,MS,62.31500000000001,37.065,0.62,0.0,0.0,0.0,37.684999999999995,0.62
221,2004-04-30,NC,47.865,52.0625,0.075,0.0,0.0,0.0,52.13749999999999,0.075
222,2004-04-30,SC,0.0,90.715,9.285,0.0,0.0,0.0,100.0,9.285
223,2004-04-30,VA,99.275,0.725,0.0,0.0,0.0,0.0,0.725,0.0
224,2004-05-31,AL,53.535,44.1325,2.3299999999999996,0.0,0.0,0.0,46.462500000000006,2.3299999999999996
225,2004-05-31,FL,66.83749999999999,28.78,4.385,0.0,0.0,0.0,33.165000000000006,4.385
226,2004-05-31,GA,5.43,40.78750000000001,45.2675,8.5175,0.0,0.0,94.5725,53.785
227,2004-05-31,LA,96.4075,3.5925,0.0,0.0,0.0,0.0,3.5925,0.0
228,2004-05-31,MS,89.7625,10.2375,0.0,0.0,0.0,0.0,10.2375,0.0
229,2004-05-31,NC,82.6275,16.0475,1.31,0.02,0.0,0.0,17.377499999999998,1.33
230,2004-05-31,SC,14.870000000000001,48.230000000000004,31.2175,5.6875,0.0,0.0,85.135,36.905
231,2004-05-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2004-06-30,AL,78.662,19.486,1.8519999999999999,0.0,0.0,0.0,21.338,1.8519999999999999
233,2004-06-30,FL,68.09799999999998,25.922000000000004,5.982,0.0,0.0,0.0,31.903999999999996,5.982
234,2004-06-30,GA,12.995999999999999,30.262,31.824,24.915999999999997,0.0,0.0,87.002,56.739999999999995
235,2004-06-30,LA,99.606,0.394,0.0,0.0,0.0,0.0,0.394,0.0
236,2004-06-30,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2004-06-30,NC,77.04599999999999,19.88,2.478,0.596,0.0,0.0,22.954,3.074
238,2004-06-30,SC,7.93,33.758,41.546,16.768,0.0,0.0,92.072,58.31400000000001
239,2004-06-30,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2004-07-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2004-07-31,FL,89.14,10.86,0.0,0.0,0.0,0.0,10.86,0.0
242,2004-07-31,GA,68.3425,31.657500000000002,0.0,0.0,0.0,0.0,31.657500000000002,0.0
243,2004-07-31,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2004-07-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2004-07-31,NC,94.2675,5.7325,0.0,0.0,0.0,0.0,5.7325,0.0
246,2004-07-31,SC,52.7825,47.2175,0.0,0.0,0.0,0.0,47.2175,0.0
247,2004-07-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2004-08-31,AL,90.458,9.542,0.0,0.0,0.0,0.0,9.542,0.0
249,2004-08-31,FL,99.854,0.146,0.0,0.0,0.0,0.0,0.146,0.0
250,2004-08-31,GA,73.132,26.867999999999995,0.0,0.0,0.0,0.0,26.867999999999995,0.0
251,2004-08-31,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2004-08-31,MS,99.978,0.022,0.0,0.0,0.0,0.0,0.022,0.0
253,2004-08-31,NC,96.59,3.4099999999999993,0.0,0.0,0.0,0.0,3.4099999999999993,0.0
254,2004-08-31,SC,73.58599999999998,26.413999999999998,0.0,0.0,0.0,0.0,26.413999999999998,0.0
255,2004-08-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2004-09-30,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2004-09-30,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2004-09-30,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2004-09-30,LA,73.4525,26.5475,0.0,0.0,0.0,0.0,26.5475,0.0
260,2004-09-30,MS,96.0475,3.9525,0.0,0.0,0.0,0.0,3.9525,0.0
261,2004-09-30,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2004-09-30,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2004-09-30,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2004-10-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2004-10-31,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2004-10-31,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2004-10-31,LA,84.2575,15.7425,0.0,0.0,0.0,0.0,15.7425,0.0
268,2004-10-31,MS,90.6425,9.3575,0.0,0.0,0.0,0.0,9.3575,0.0
269,2004-10-31,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2004-10-31,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2004-10-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2004-11-30,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2004-11-30,FL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2004-11-30,GA,99.944,0.05600000000000001,0.0,0.0,0.0,0.0,0.05600000000000001,0.0
275,2004-11-30,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2004-11-30,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2004-11-30,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2004-11-30,SC,95.47200000000001,4.5280000000000005,0.0,0.0,0.0,0.0,4.5280000000000005,0.0
279,2004-11-30,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2004-12-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2004-12-31,FL,88.11500000000001,11.884999999999998,0.0,0.0,0.0,0.0,11.884999999999998,0.0
282,2004-12-31,GA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2004-12-31,LA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2004-12-31,MS,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2004-12-31,NC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2004-12-31,SC,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2004-12-31,VA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2005-01-31,AL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
